Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:06:26,2019-01-23 11:06:28,2.003s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Edit Rule Set/span_clearValidTo""))",Chrome 71.0.3578.98,,2019-01-23 11:06:28,2019-01-23 11:06:28,0.116s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:06:28,2019-01-23 11:06:29,1.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Rule Editor/Create Rule Set/input_validToDate""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:06:29,2019-01-23 11:06:29,0.067s,PASSED
"setText(findTestObject(""UI/Client/Rule Editor/Create Rule Set/input_validToDate""), VALIDTO)",Chrome 71.0.3578.98,,2019-01-23 11:06:29,2019-01-23 11:06:29,0.183s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:06:29,2019-01-23 11:06:31,2.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Rule Editor/Create Rule Set/button_saveRuleSet""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:06:31,2019-01-23 11:06:32,0.062s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Create Rule Set/button_saveRuleSet""))",Chrome 71.0.3578.98,,2019-01-23 11:06:32,2019-01-23 11:06:32,0.106s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:06:32,2019-01-23 11:06:33,1.002s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:06:33,2019-01-23 11:06:33,0.012s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/Create Rule Set/div_alertRuleAdded""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:06:33,2019-01-23 11:06:38,5.242s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Rule Editor/Create Rule Set/div_alertRuleAdded""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:06:38,2019-01-23 11:06:43,5.182s,PASSED
"focus(findTestObject(""UI/Client/Rule Editor/Create Rule Set/div_alertRuleAdded""))",Chrome 71.0.3578.98,,2019-01-23 11:06:43,2019-01-23 11:07:15,31.634s,FAILED
,,,,,,
Test Cases/UI/Client/Rule Editor/Delete Rule Set,Chrome 71.0.3578.98,Delete an existing Rule Set.,2019-01-23 11:07:15,2019-01-23 11:07:44,29.010s,FAILED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.001s,PASSED
"RULESETNAME = ""AAAA Rule Set EDITED""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.000s,PASSED
"VALIDFROM = ""01/02/2019""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.000s,PASSED
"VALIDTO = ""12/31/2019""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.001s,PASSED
"RULESETTYPE = ""Claim""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.000s,PASSED
"RULENAME = ""Second Rule""",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:15,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-23 11:07:15,2019-01-23 11:07:18,2.859s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-23 11:07:18,2019-01-23 11:07:19,1.122s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-23 11:07:19,2019-01-23 11:07:20,1.537s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:20,2019-01-23 11:07:20,0.006s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-23 11:07:20,2019-01-23 11:07:21,0.130s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-23 11:07:21,2019-01-23 11:07:21,0.132s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:21,2019-01-23 11:07:21,0.026s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-23 11:07:21,2019-01-23 11:07:21,0.095s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:21,2019-01-23 11:07:22,1.001s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:22,2019-01-23 11:07:22,0.117s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/h1_Clients""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:22,2019-01-23 11:07:22,0.017s,PASSED
"pageTitle = getText(findTestObject(""UI/Client/Rule Editor/h1_Clients""))",Chrome 71.0.3578.98,,2019-01-23 11:07:22,2019-01-23 11:07:22,0.026s,PASSED
"verifyMatch(pageTitle, ""Clients"", false)",Chrome 71.0.3578.98,,2019-01-23 11:07:22,2019-01-23 11:07:22,0.000s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:07:22,2019-01-23 11:07:25,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Rule Editor/span_ruleEditorMenu""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:25,2019-01-23 11:07:25,0.072s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/span_ruleEditorMenu""))",Chrome 71.0.3578.98,,2019-01-23 11:07:25,2019-01-23 11:07:25,0.215s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:25,2019-01-23 11:07:26,1.001s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:26,2019-01-23 11:07:26,0.027s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/h1_ruleEditor""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:26,2019-01-23 11:07:26,0.031s,PASSED
"pageTitle = getText(findTestObject(""UI/Client/Rule Editor/h1_ruleEditor""))",Chrome 71.0.3578.98,,2019-01-23 11:07:26,2019-01-23 11:07:26,0.034s,PASSED
"verifyMatch(pageTitle, ""Rule Editor"", false)",Chrome 71.0.3578.98,,2019-01-23 11:07:26,2019-01-23 11:07:26,0.001s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:07:26,2019-01-23 11:07:29,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Rule Editor/Edit Rule Set/a_editRuleSetIcon""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:29,2019-01-23 11:07:29,0.070s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Edit Rule Set/a_editRuleSetIcon""))",Chrome 71.0.3578.98,,2019-01-23 11:07:29,2019-01-23 11:07:30,0.217s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:30,2019-01-23 11:07:31,1.001s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:31,2019-01-23 11:07:31,0.016s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Rule Editor/Delete Rule Set/div_deleteRule""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:31,2019-01-23 11:07:31,0.026s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Delete Rule Set/div_deleteRule""))",Chrome 71.0.3578.98,,2019-01-23 11:07:31,2019-01-23 11:07:31,0.088s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:31,2019-01-23 11:07:32,1.002s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:32,2019-01-23 11:07:32,0.014s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/Delete Rule Set/div_alertDeleteRule""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:32,2019-01-23 11:07:32,0.036s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Rule Editor/Delete Rule Set/div_alertDeleteRule""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:32,2019-01-23 11:07:32,0.039s,PASSED
"focus(findTestObject(""UI/Client/Rule Editor/Delete Rule Set/div_alertDeleteRule""))",Chrome 71.0.3578.98,,2019-01-23 11:07:32,2019-01-23 11:07:32,0.062s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Delete Rule Set/button_confirmDeleteRule""))",Chrome 71.0.3578.98,,2019-01-23 11:07:32,2019-01-23 11:07:32,0.098s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:32,2019-01-23 11:07:33,1.002s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:33,2019-01-23 11:07:33,0.015s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:07:33,2019-01-23 11:07:36,3.002s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Rule Editor/Create Rule Set/span_secondRule""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:36,2019-01-23 11:07:36,0.049s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:07:36,2019-01-23 11:07:38,2.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Rule Editor/Create Rule Set/button_saveRuleSet""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:38,2019-01-23 11:07:38,0.059s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Create Rule Set/button_saveRuleSet""))",Chrome 71.0.3578.98,,2019-01-23 11:07:38,2019-01-23 11:07:38,0.129s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:38,2019-01-23 11:07:39,1.003s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:39,2019-01-23 11:07:39,0.108s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/Create Rule Set/div_alertRuleAdded""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:39,2019-01-23 11:07:39,0.013s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Rule Editor/Create Rule Set/div_alertRuleAdded""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:39,2019-01-23 11:07:39,0.018s,PASSED
"focus(findTestObject(""UI/Client/Rule Editor/Create Rule Set/div_alertRuleAdded""))",Chrome 71.0.3578.98,,2019-01-23 11:07:39,2019-01-23 11:07:40,0.044s,PASSED
"click(findTestObject(""UI/Client/Rule Editor/Create Rule Set/button_acceptRuleSetSavedPopUp""))",Chrome 71.0.3578.98,,2019-01-23 11:07:40,2019-01-23 11:07:40,0.077s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-23 11:07:40,2019-01-23 11:07:41,1.001s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-23 11:07:41,2019-01-23 11:07:41,0.015s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-23 11:07:41,2019-01-23 11:07:44,3.001s,PASSED
"waitForElementPresent(findTestObject(""UI/Client/Rule Editor/Create Rule Set/td_ruleSetAddedList""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:07:44,2019-01-23 11:07:44,0.043s,PASSED
"firstRuleSetName = getText(findTestObject(""UI/Client/Rule Editor/Create Rule Set/td_ruleSetAddedList""))",Chrome 71.0.3578.98,,2019-01-23 11:07:44,2019-01-23 11:07:44,0.051s,PASSED
"verifyMatch(firstRuleSetName, RULESETNAME, false)",Chrome 71.0.3578.98,,2019-01-23 11:07:44,2019-01-23 11:07:44,0.003s,FAILED
